MistoPoskytovaniId,ZdravotnickeZarizeniId,Kod,NazevZarizeni,DruhZarizeni,Obec,Psc,Ulice,CisloDomovniOrientacni,Kraj,KrajCode,Okres,OkresCode,SpravniObvod,PoskytovatelTelefon,PoskytovatelFax,PoskytovatelEmail,PoskytovatelWeb,Ico,TypOsoby,PravniFormaKod,KrajCodeSidlo,OkresCodeSidlo,ObecSidlo,PscSidlo,UliceSidlo,CisloDomovniOrientacniSidlo,OborPece,FormaPece,DruhPece,OdbornyZastupce,Lat,Lng
152030,64185,72544937000000,MUDr. Dana Nováková,Samost. ordinace všeob. prakt. lékaře,Rumburk,40801,Jiráskova,1043/3,Ústecký kraj,CZ042,Děčín,CZ0421,,420412334287,,novakod@gmail.com,http://www.praktickylekar-rumburk.cz/,72544937,1,,CZ042,CZ0421,Rumburk,40801,Jiráskova,1043/3,všeobecné praktické lékařství,primární ambulantní péče,,,50.954301790036,14.552337333636
152026,64176,72543795000000,MUDr. Miluše Kmoníčková,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Vaníčkova,1318/25,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475201989,,miluse.kmonickova@email.cz,http://mudrkmonickova1.webnode.cz,72543795,1,,CZ042,CZ0427,Ústí nad Labem,40001,Vaníčkova,1318/25,všeobecné praktické lékařství,ambulantní péče,,,50.661427493796,14.033440037634
222690,64167,72558687000000,MUDr. Simona Srpová,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Kapelní,414/4,Ústecký kraj,CZ042,Teplice,CZ0426,,420417530729,,srp.s@seznam.cz,http://mudrsrpova.cz,72558687,1,,CZ042,CZ0426,Teplice,41501,Kapelní,414/4,všeobecné praktické lékařství,primární ambulantní péče,,,50.641961635364,13.824157405698
152050,62994,28746945000000,Medest s.r.o.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Štefánikova,777/27,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475211711,,vojtkovaj@outlook.cz,https://www.jelenavojtkova.cz/,28746945,2,112,CZ042,CZ0427,Ústí nad Labem,40001,Štefánikova,777/27,všeobecné praktické lékařství,ambulantní péče,,Jelena Vojtková,50.669773226521,14.017091346686
151982,62385,72090197000000,MUDr. Petr Najman,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Kapelní,409/6,Ústecký kraj,CZ042,Teplice,CZ0426,,420417539064,,ordinace@evanajmanova.cz,http://www.evanajmanova.cz,72090197,1,,CZ042,CZ0426,Teplice,41501,Kapelní,409/6,všeobecné praktické lékařství,primární ambulantní péče,,,50.641979278935,13.823941323967
151954,61840,72086424000000,MUDr. Kamil Rohlena,Samost. ordinace všeob. prakt. lékaře,Kadaň,43201,Golovinova,1559,Ústecký kraj,CZ042,Chomutov,CZ0422,,,,,http://rohlena.ordinacekadan.sweb.cz,72086424,1,,CZ042,CZ0422,Kadaň,43201,Golovinova,1559,všeobecné praktické lékařství,primární ambulantní péče,,,50.391225624229,13.270148720299
151919,61786,28731301000000,Medical Touch s.r.o.,Samost. ordinace všeob. prakt. lékaře,Jirkov,43111,Červenohrádecká,1559,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474659541,,dr.janavalentova@centrum.cz,http://www.medicaltouch.cz,28731301,2,112,CZ042,CZ0424,Chraberce,44001,,3,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. Jana Valentová,50.502024295413,13.445582380348
152228,61773,86734440000001,MUDr. Korina Karhanová,Samost. ordinace všeob. prakt. lékaře,Kovářská,43186,Husova,659,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474345411,,mudr.karhanova@centrum.cz,,86734440,1,,CZ042,CZ0422,Chomutov,43001,Kochova,5963,všeobecné praktické lékařství,primární ambulantní péče,,,50.441947113461,13.056839297877
242639,61772,86734440000000,MUDr. Korina Karhanová,Samost. ordinace všeob. prakt. lékaře,Chomutov,43001,Kochova,5963,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474345411,,mudr.karhanova@centrum.cz,,86734440,1,,CZ042,CZ0422,Chomutov,43001,Kochova,5963,všeobecné praktické lékařství,primární ambulantní péče,,,50.456285863507,13.41051998147
151820,61581,27918335527000,Mediclinic a.s.,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Antonína Sochora,1340/4,Ústecký kraj,CZ042,Teplice,CZ0426,,420844300100,,info@mediclinic.cz,http://www.mediclinic.cz,27918335,2,121,CZ064,CZ0642,Brno,61600,Minská,84/97,všeobecné praktické lékařství,ambulantní péče,,"IVANA ALFERIOVÁ, LUCIE HLAVÁČKOVÁ, LUDMILA HANÁKOVÁ, Milan Janáček, MUDr. Jitka Sigmundová, MUDr. MILOSLAVA KUČEROVÁ, MUDr. OLGA JANOUŠKOVÁ, MUDr. ZDENĚK POSTLER",50.646982696742,13.851006361684
151945,61497,72084821000000,MUDr. Tomáš Schayna,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Beethovenova,424/34,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420472744182,,,http://praktickylekar-usti.cz,72084821,1,,CZ042,CZ0427,Ústí nad Labem,40001,Beethovenova,424/34,všeobecné praktické lékařství,primární ambulantní péče,,,50.670599205996,14.016726342419
151922,61373,72079711000000,MUDr. Michaela Nicková,Samost. ordinace všeob. prakt. lékaře,Lovosice,41002,Školní,476/3,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416532591,,m.nickova@seznam.cz,,72079711,1,,CZ042,CZ0423,Lovosice,41002,Školní,405/14,všeobecné praktické lékařství,primární ambulantní péče,,,50.514490597085,14.050760824453
149448,61231,72068949000000,MUDr. Markéta Dandová,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40331,Mlýnská,396,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,,,marketa.dandova@seznam.cz,,72068949,1,,CZ042,CZ0427,Ústí nad Labem,40331,Mlýnská,396,všeobecné praktické lékařství,primární ambulantní péče,,,50.674714007455,14.105224624526
151816,59677,27918335520000,Mediclinic a.s.,Samost. ordinace všeob. prakt. lékaře,Chomutov,43001,Kochova,1185,Ústecký kraj,CZ042,Chomutov,CZ0422,,420844300100,,info@mediclinic.cz,http://www.mediclinic.cz,27918335,2,121,CZ064,CZ0642,Brno,61600,Minská,84/97,všeobecné praktické lékařství,ambulantní péče,,"IVANA ALFERIOVÁ, LUCIE HLAVÁČKOVÁ, LUDMILA HANÁKOVÁ, Milan Janáček, MUDr. Jitka Sigmundová, MUDr. MILOSLAVA KUČEROVÁ, MUDr. OLGA JANOUŠKOVÁ, MUDr. ZDENĚK POSTLER",50.455179913021,13.411288888201
193438,59674,27918335517000,Mediclinic a.s.,Samost. ordinace všeob. prakt. lékaře,Louny,44001,Kosmonautů,2970,Ústecký kraj,CZ042,Louny,CZ0424,,420844300100,,info@mediclinic.cz,http://www.mediclinic.cz,27918335,2,121,CZ064,CZ0642,Brno,61600,Minská,84/97,všeobecné praktické lékařství,ambulantní péče,,"IVANA ALFERIOVÁ, LUCIE HLAVÁČKOVÁ, LUDMILA HANÁKOVÁ, Milan Janáček, MUDr. Jitka Sigmundová, MUDr. MILOSLAVA KUČEROVÁ, MUDr. OLGA JANOUŠKOVÁ, MUDr. ZDENĚK POSTLER",50.358178472881,13.790646660709
151832,59198,72050462000000,MUDr. Ivana Dundrová,Samost. ordinace všeob. prakt. lékaře,Litvínov,43601,Žižkova,151,Ústecký kraj,CZ042,Most,CZ0425,,420478012242,,iva.dundrova@seznam.cz,http://www.ivanadundrova.wbs.cz,72050462,1,,CZ042,CZ0425,Litvínov,43601,Žižkova,151,všeobecné praktické lékařství,ambulantní péče,,,50.602328000871,13.614006340312
240067,59197,72056487000000,MUDr. Jana Janů,Samost. ordinace všeob. prakt. lékaře,Most,43401,J. A. Komenského,3424/1a,Ústecký kraj,CZ042,Most,CZ0425,,420476124114,,jajanu@seznam.cz,http://www.mudrjanu.cz,72056487,1,,CZ042,CZ0425,Most,43401,J. A. Komenského,3424/1,všeobecné praktické lékařství,primární ambulantní péče,,,50.489724178498,13.651578350021
151784,58311,72035161000000,MUDr. Jelena Vojtková,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Štefánikova,777/27,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475211711,,vojtkovaj@outlook.cz,https://www.jelenavojtkova.cz/,72035161,1,,CZ042,CZ0427,Ústí nad Labem,40001,Štefánikova,777/27,všeobecné praktické lékařství,ambulantní péče,,,50.669773226521,14.017091346686
151820,58193,27918335515000,Mediclinic a.s.,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Antonína Sochora,1340/4,Ústecký kraj,CZ042,Teplice,CZ0426,,420844300100,,info@mediclinic.cz,http://www.mediclinic.cz,27918335,2,121,CZ064,CZ0642,Brno,61600,Minská,84/97,všeobecné praktické lékařství,ambulantní péče,,"IVANA ALFERIOVÁ, LUCIE HLAVÁČKOVÁ, LUDMILA HANÁKOVÁ, Milan Janáček, MUDr. Jitka Sigmundová, MUDr. MILOSLAVA KUČEROVÁ, MUDr. OLGA JANOUŠKOVÁ, MUDr. ZDENĚK POSTLER",50.646982696742,13.851006361684
151817,58187,27918335513000,Mediclinic a.s.,Samost. ordinace všeob. prakt. lékaře,Most,43401,Višňová,1008/1,Ústecký kraj,CZ042,Most,CZ0425,,420844300100,,info@mediclinic.cz,http://www.mediclinic.cz,27918335,2,121,CZ064,CZ0642,Brno,61600,Minská,84/97,všeobecné praktické lékařství,ambulantní péče,,"IVANA ALFERIOVÁ, LUCIE HLAVÁČKOVÁ, LUDMILA HANÁKOVÁ, Milan Janáček, MUDr. Jitka Sigmundová, MUDr. MILOSLAVA KUČEROVÁ, MUDr. OLGA JANOUŠKOVÁ, MUDr. ZDENĚK POSTLER",50.495216071257,13.656785912185
151785,57952,28701739000000,MUDr. Karel Panocha s.r.o.,Samost. ordinace všeob. prakt. lékaře,Most,43401,Moskevská,14,Ústecký kraj,CZ042,Most,CZ0425,,420476705875,,ordinace.kpanocha@seznam.cz,http://www.mudrpanocha.cz,28701739,2,112,CZ042,CZ0425,Most,43401,Okrajová,1485/17,všeobecné praktické lékařství,primární ambulantní péče,,Karel Panocha,50.506242385027,13.642936002923
151791,57921,28705718000000,"MN - Praktik, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Roudnice nad Labem,41301,Alej 17. listopadu,1101,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416830134,,mnpraktik@gmail.cz,www.mnpraktik.cz,28705718,2,112,CZ042,CZ0423,Roudnice nad Labem,41301,Alej 17. listopadu,1101,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. Lucie Nováková,50.423032219377,14.249737168889
151798,57912,44567162000006,"""R + R"" s.r.o.",Samost. ordinace všeob. prakt. lékaře,Vejprty,43191,Pohraniční stráže,403/11,Ústecký kraj,CZ042,Chomutov,CZ0422,,,,frouce@volny.cz,,44567162,2,112,CZ042,CZ0422,Chomutov,43001,Kochova,1185,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. František Rouče,50.49575201394,13.030467093344
151797,57911,44567162000005,"""R + R"" s.r.o.",Samost. ordinace všeob. prakt. lékaře,Chomutov,43004,Písečná,5062,Ústecký kraj,CZ042,Chomutov,CZ0422,,,,frouce@volny.cz,,44567162,2,112,CZ042,CZ0422,Chomutov,43001,Kochova,1185,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. František Rouče,50.487424266628,13.438942056842
242338,57762,28678133001000,InMed-SV s.r.o.,Samost. ordinace všeob. prakt. lékaře,Lovosice,41002,Terezínská,488/73,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416532720,,leky@inmed-sv.cz,www.inmed-sv.cz,28678133,2,112,CZ042,CZ0423,Třebívlice,41115,,44,všeobecné praktické lékařství,primární ambulantní péče,,"MUDr. Jan Šváb, MUDr. Markéta Švábová",50.509772209836,14.073687651175
151709,57079,75153297000000,MUDr. Petr Boháč,Samost. ordinace všeob. prakt. lékaře,Litoměřice,41201,U Katovny,2023/1,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416532529,,drbohacpetr@seznam.cz,,75153297,1,,CZ042,CZ0423,Litoměřice,41201,U Katovny,2023/1,"všeobecné praktické lékařství, vnitřní lékařství","primární ambulantní péče, specializovaná ambulantní péče",,,50.537647217571,14.125826693089
151746,57056,75159392000000,MUDr. Julie Rauchová,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Duchcovská,304/10,Ústecký kraj,CZ042,Teplice,CZ0426,,420604488634,,julie.rauchova@seznam.cz,http://www.rauchova.cz,75159392,1,,CZ042,CZ0426,Teplice,41503,Buzulucká,303/36,všeobecné praktické lékařství,ambulantní péče,,,50.636199321636,13.818328995442
194371,56988,72018810000000,MUDr. Jan Štochl,Samost. ordinace všeob. prakt. lékaře,Osek,41705,Smetanova,664,Ústecký kraj,CZ042,Teplice,CZ0426,,420417838264,,j.stochl@atlas.cz,,72018810,1,,CZ042,CZ0426,Osek,41705,Smetanova,664,všeobecné praktické lékařství,ambulantní péče,,,50.624355456505,13.689956195194
151672,56331,44567162000000,"""R + R"" s.r.o.",Samost. ordinace všeob. prakt. lékaře,Chomutov,43001,Kochova,1185,Ústecký kraj,CZ042,Chomutov,CZ0422,,,,frouce@volny.cz,,44567162,2,112,CZ042,CZ0422,Chomutov,43001,Kochova,1185,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. František Rouče,50.455179913021,13.411288888201
151669,56325,75144484000001,MUDr.Hana Kalfusová,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Vaníčkova,1318/25,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,,,,,75144484,1,,CZ042,CZ0427,Ústí nad Labem,40001,Vaníčkova,1318/25,všeobecné praktické lékařství,ambulantní péče,,,50.661427493796,14.033440037634
151668,56324,75144484000000,MUDr.Hana Kalfusová,Samost. ordinace všeob. prakt. lékaře,Řehlovice,40313,,102,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,,,,,75144484,1,,CZ042,CZ0427,Ústí nad Labem,40001,Vaníčkova,1318/25,všeobecné praktické lékařství,ambulantní péče,,,50.606647368094,13.955943977536
151697,56231,61325422000011,"Hornická nemocnice s poliklinikou spol. s r.o., ambulance PL pro dospělé",Samost. ordinace všeob. prakt. lékaře,Hostomice,41752,Husova,308,Ústecký kraj,CZ042,Teplice,CZ0426,,420417777301,,hnsp@hnsp.cz,http://www.hnsp.cz,61325422,2,112,CZ042,CZ0426,Bílina,41801,Pražská,206/95,všeobecné praktické lékařství,ambulantní péče,,MUDr. Alena Jelínková,50.588140905643,13.810468276847
151635,55423,46071741000001,MUDr. Jaroslav Bartoš,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Ruská,1076/11,Ústecký kraj,CZ042,Teplice,CZ0426,,,,,,46071741,1,,CZ042,CZ0426,Teplice,41501,Zemská,623/43,všeobecné praktické lékařství,primární ambulantní péče,,,50.634913115481,13.817031485325
151280,55367,61325422000000,Hornická nemocnice s poliklinikou spol. s r.o.,"Nemocnice následné péče, Léčebna pro dlouhodobě nemocné (LDN), Samost. ordinace všeob. prakt. lékaře, Sam.ord.prakt.lékaře pro děti a dorost, Zařízení LPS",Bílina,41801,Pražská,206/95,Ústecký kraj,CZ042,Teplice,CZ0426,,420417777301,,hnsp@hnsp.cz,http://www.hnsp.cz,61325422,2,112,CZ042,CZ0426,Bílina,41801,Pražská,206/95,"Fyzioterapeut, Fyzioterapeut, Ergoterapeut, Všeobecná sestra, algeziologie, všeobecné praktické lékařství, vnitřní lékařství, praktické lékařství pro děti a dorost, ortopedie a traumatologie pohybového ústrojí, oftalmologie, neurologie, klinická onkologie, kardiologie, chirurgie, chirurgie, hematologie a transfúzní lékařství, gynekologie a porodnictví, geriatrie, endokrinologie a diabetologie, dermatovenerologie","ambulantní péče, dlouhodobá lůžková péče vyjma intenzivní, jednodenní péče, následná lůžková péče - standardní, specializovaná ambulantní péče, zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - léčebně rehabilitační, zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská",ošetřovatelská péče,MUDr. Alena Jelínková,50.541114670249,13.784333621372
151336,54562,62740482000007,EUC Klinika Ústí nad Labem s.r.o.,"Poskytovatel amb. služeb (nad 5 oborů), Samost. ordinace všeob. prakt. lékaře, Samostatná ordinace PL - gynekologa",Ústí nad Labem,40001,Masarykova,2431/94,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420477102111,,ustinadlabem@eucklinika.cz,http://eucklinika.cz,62740482,2,112,CZ042,CZ0427,Ústí nad Labem,40001,Masarykova,2000/92,"Fyzioterapeut, tělovýchovné lékařství, všeobecné praktické lékařství, urologie, urologie, radiologie a zobrazovací metody, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, kardiologie, chirurgie, chirurgie, chirurgie, gynekologie a porodnictví, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie, dětská chirurgie, dermatovenerologie, anesteziologie a intenzivní medicína","akutní lůžková péče standardní, ambulantní péče, jednodenní péče, primární ambulantní péče, specializovaná ambulantní péče",léčebně rehabilitační péče,"Bartošová Kateřina, VÁCLAV HYNEK",50.668237818312,14.028416232088
192934,54537,25009826000004,MEDOZ s.r.o.,Samost. ordinace všeob. prakt. lékaře,Mariánské Radčice,43532,Kohinoor II,100,Ústecký kraj,CZ042,Most,CZ0425,,420476753266,,MEDOZ@volny.cz,,25009826,2,112,CZ042,CZ0425,Litvínov,43601,Šafaříkova,752,všeobecné praktické lékařství,ambulantní péče,,"Jan Vycpálek, MUDr. Ivana Vycpálková, MUDr. Oldřich Vycpálek",50.579433654916,13.65279706698
98649,54486,25488627020000,"Krajská zdravotní, a.s. - Nemocnice Děčín, o.z.","Nemocnice, Porodnice, Samost. ordinace všeob. prakt. lékaře, Samostatná ordinace PL - gynekologa, Zařízení LPS",Děčín,40502,U Nemocnice,605/1,Ústecký kraj,CZ042,Děčín,CZ0421,,420477114126,,,www.kzcr.eu,25488627,2,121,CZ042,CZ0427,Ústí nad Labem,40011,Sociální péče,3316/12,"Fyzioterapeut, Klinický logoped, Klinický psycholog, Nutriční terapeut, urogynekologie, onkochirurgie, onkochirurgie, neonatologie, koloproktologie, klinická výživa a intenzivní metabolická péče, foniatrie, dětská kardiologie, algeziologie, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, urologie, traumatologie, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, praktické lékařství pro děti a dorost, patologie, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, oftalmologie, oftalmologie, neurologie, neurologie, neurologie, nefrologie, kardiologie, klinická biochemie, chirurgie, chirurgie, chirurgie, chirurgie, hematologie a transfúzní lékařství, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dětské lékařství, dětské lékařství, cévní chirurgie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína","akutní lůžková péče intenzivní, akutní lůžková péče standardní, ambulantní péče, dlouhodobá lůžková paliativní péče, jednodenní péče, následná lůžková léčebně rehabilitační péče, specializovaná ambulantní péče","lékárenská péče, ošetřovatelská péče, paliativní péče, zdravotnická dopravní služba","ALEŠ CHODACKI, EVA VAŇKOVÁ, Irena Voříšková, JIŘÍ BOROVEC, Jiří Štverák, MARKÉTA RUFFEROVÁ, Michal Hanauer, MUDr. PETR NAJMAN, OLGA MUČICOVÁ, Petra Bradáčová, Tomáš Hrubý, Věra Buriánová, Zuzana Koštůrová",50.781404472603,14.225036115026
98638,54476,25488627010000,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.","Nemocnice, Sdružení zdravotnických zařízení, Samost. ordinace všeob. prakt. lékaře, Samostatná odborná laboratoř, Zařízení LPS",Ústí nad Labem,40011,Sociální péče,3316/12a,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420477114126,,,www.kzcr.eu,25488627,2,121,CZ042,CZ0427,Ústí nad Labem,40011,Sociální péče,3316/12,"dětská neurologie, gynekologie dětí a dospívajících, Fyzioterapeut, Klinický logoped, Klinický psycholog, Adiktolog, Nutriční terapeut, Ergoterapeut, Všeobecná sestra, urogynekologie, urgentní medicína, vaskulární intervenční radiologie, spondylochirurgie, sexuologie, paliativní medicína, ortopedická protetika, ortopedická protetika, onkourologie, onkourologie, onkourologie, onkochirurgie, onkochirurgie, onkogynekologie, onkogynekologie, neonatologie, neonatologie, maxilofaciální chirurgie, maxilofaciální chirurgie, klinická výživa a intenzivní metabolická péče, klinická farmakologie, intervenční radiologie, intenzívní medicína, hrudní chirurgie, hrudní chirurgie, foniatrie, dětská revmatologie, dětská pneumologie, dětská otorinolaryngologie, dětská otorinolaryngologie, dětská onkologie a hematologie, dětská nefrologie, dětská kardiologie, dětská gastroenterologie a hepatologie, dětská endokrinologie a diabetologie, algeziologie, angiologie, orální a maxilofaciální chirurgie, orální a maxilofaciální chirurgie, zubní lékařství, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, urologie, urologie, traumatologie, traumatologie, soudní lékařství, revmatologie, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, psychiatrie, psychiatrie, plastická chirurgie, plastická chirurgie, praktické lékařství pro děti a dorost, patologie, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, oftalmologie, oftalmologie, neurologie, neurologie, neurologie, neurochirurgie, neurochirurgie, neurochirurgie, nefrologie, lékařská mikrobiologie, lékařská genetika, kardiologie, kardiologie, kardiologie, klinická biochemie, kardiochirurgie, kardiochirurgie, kardiochirurgie, infekční lékařství, chirurgie, chirurgie, chirurgie, chirurgie, hematologie a transfúzní lékařství, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, geriatrie, gastroenterologie, gastroenterologie, gastroenterologie, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dětské lékařství, dětské lékařství, dětská chirurgie, dětská chirurgie, dermatovenerologie, dermatovenerologie, cévní chirurgie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína, alergologie a klinická imunologie, alergologie a klinická imunologie","akutní lůžková péče intenzivní, akutní lůžková péče standardní, ambulantní péče, jednodenní péče, následná lůžková léčebně rehabilitační péče, následná lůžková péče - standardní, specializovaná ambulantní péče, zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská","lékárenská péče, ošetřovatelská péče, paliativní péče, přeprava pacientů neodkladné péče, zdravotnická dopravní služba","ALEŠ CHODACKI, EVA VAŇKOVÁ, Irena Voříšková, JIŘÍ BOROVEC, Jiří Štverák, MARKÉTA RUFFEROVÁ, Michal Hanauer, MUDr. PETR NAJMAN, OLGA MUČICOVÁ, Petra Bradáčová, Tomáš Hrubý, Věra Buriánová, Zuzana Koštůrová",50.681248157252,14.022365324542
151528,53961,75097842000000,MUDr. Gabriela Rezková,Samost. ordinace všeob. prakt. lékaře,Krásná Lípa,40746,Masarykova,993/2,Ústecký kraj,CZ042,Děčín,CZ0421,,,,,,75097842,1,,CZ042,CZ0421,Krásná Lípa,40746,Masarykova,993/2,všeobecné praktické lékařství,ambulantní péče,,,50.913318170676,14.509070968353
151505,53118,27298264000000,BENEMED s.r.o.,Samost. ordinace všeob. prakt. lékaře,Osek,41705,Tyršova,501,Ústecký kraj,CZ042,Teplice,CZ0426,,,,,,27298264,2,112,CZ042,CZ0426,Osek,41705,Obránců míru,32,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. Miroslav Beneš,50.626104455177,13.691309568431
151415,52567,75079291000000,MUDr. Jarmila Sulíková,Samost. ordinace všeob. prakt. lékaře,Jílové,40701,Teplická,270,Ústecký kraj,CZ042,Děčín,CZ0421,,420412550383,,,http://www.pavlovicova.cz,75079291,1,,CZ042,CZ0421,Jílové,40701,Teplická,270,všeobecné praktické lékařství,primární ambulantní péče,,,50.759985377976,14.101693444827
149523,51445,49123823000001,MUDr. Jan Bufka,Samost. ordinace všeob. prakt. lékaře,Panenský Týnec,43905,,16,Ústecký kraj,CZ042,Louny,CZ0424,,420732263108,,MUDr.Jan.Bufka@seznam.cz,,49123823,1,,CZ042,CZ0424,Peruc,43907,nám. E. Filly,12,všeobecné praktické lékařství,ambulantní péče,,,50.294870263111,13.915800773299
150532,51350,75047136000001,MUDr. Štěpánka Kořínková,Samost. ordinace všeob. prakt. lékaře,Lipová,40781,,422,Ústecký kraj,CZ042,Děčín,CZ0421,,420607027545,,korinkova.stepanka@seznam.cz,,75047136,1,,CZ042,CZ0421,Vilémov,40780,,152,všeobecné praktické lékařství,primární ambulantní péče,,,51.010495350483,14.359473741938
150533,51349,75047136000000,MUDr. Štěpánka Kořínková,Samost. ordinace všeob. prakt. lékaře,Vilémov,40780,,152,Ústecký kraj,CZ042,Děčín,CZ0421,,420607027545,,korinkova.stepanka@seznam.cz,,75047136,1,,CZ042,CZ0421,Vilémov,40780,,152,všeobecné praktické lékařství,primární ambulantní péče,,,50.989900756297,14.337630023933
150743,50794,75044641000000,MUDr. Lenka Šoltová,Samost. ordinace všeob. prakt. lékaře,Horní Beřkovice,41185,Podřipská,17,Ústecký kraj,CZ042,Litoměřice,CZ0423,,,,,,75044641,1,,CZ042,CZ0423,Horní Beřkovice,41185,Podřipská,17,všeobecné praktické lékařství,primární ambulantní péče,,,50.35666282285,14.349953288532
149960,50791,71240861000000,MUDr. Jan Laryš,Samost. ordinace všeob. prakt. lékaře,Litoměřice,41201,U Katovny,2023/1,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420607084363,,ordinacelarys@seznam.cz,,71240861,1,,CZ042,CZ0423,Litoměřice,41201,U Katovny,2023/1,všeobecné praktické lékařství,primární ambulantní péče,,,50.537647217571,14.125826693089
150589,49708,46790977000004,MUDr. František Rouče,Samost. ordinace všeob. prakt. lékaře,Vejprty,43191,Pohraniční stráže,403/11,Ústecký kraj,CZ042,Chomutov,CZ0422,,,,frouce@volny.cz,,46790977,1,,CZ042,CZ0422,Chomutov,43001,Kochova,1185,všeobecné praktické lékařství,primární ambulantní péče,,,50.49575201394,13.030467093344
149279,49643,61320820000000,MUDr. Michal Bábíček,Samost. ordinace všeob. prakt. lékaře,Chomutov,43001,Edisonova,5397,Ústecký kraj,CZ042,Chomutov,CZ0422,,420606040521,,babicek.ordinace@seznam.cz,,61320820,1,,CZ042,CZ0422,Chomutov,43001,Edisonova,5397,všeobecné praktické lékařství,primární ambulantní péče,,,50.455855714409,13.409972227802
149949,48807,71213821000001,MUDr.Petr Karban,Samost. ordinace všeob. prakt. lékaře,Terezín,41155,B. Němcové,113,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420724443380,,karbanpet@seznam.cz,,71213821,1,,CZ042,CZ0423,Litoměřice,41201,Jiřího z Poděbrad,188/7,všeobecné praktické lékařství,primární ambulantní péče,,,50.51117687228,14.147786486448
